,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour,dayofweek
4363,2011-10-13 20:00:00,4,0,1,1,25.42,28.79,83,19.0012,15,166,181,2011,10,13,20,3
4364,2011-10-13 21:00:00,4,0,1,1,25.42,28.79,83,12.998,8,115,123,2011,10,13,21,3
4365,2011-10-13 22:00:00,4,0,1,1,25.42,28.79,83,12.998,13,101,114,2011,10,13,22,3
4366,2011-10-13 23:00:00,4,0,1,2,23.78,27.275,88,12.998,2,45,47,2011,10,13,23,3
4367,2011-10-14 00:00:00,4,0,1,1,23.78,27.275,94,6.0032,10,29,39,2011,10,14,0,4
4368,2011-10-14 01:00:00,4,0,1,1,23.78,27.275,94,8.9981,8,16,24,2011,10,14,1,4
4369,2011-10-14 02:00:00,4,0,1,1,22.96,26.515,94,11.0014,0,6,6,2011,10,14,2,4
4370,2011-10-14 03:00:00,4,0,1,1,22.96,26.515,94,8.9981,1,6,7,2011,10,14,3,4
4371,2011-10-14 04:00:00,4,0,1,1,22.96,26.515,94,12.998,0,8,8,2011,10,14,4,4
4372,2011-10-14 05:00:00,4,0,1,2,22.96,26.515,94,11.0014,0,17,17,2011,10,14,5,4
4373,2011-10-14 06:00:00,4,0,1,3,22.96,26.515,88,12.998,4,90,94,2011,10,14,6,4
4374,2011-10-14 07:00:00,4,0,1,3,22.96,26.515,88,12.998,10,137,147,2011,10,14,7,4
4375,2011-10-14 08:00:00,4,0,1,2,22.96,26.515,90,11.0014,23,186,209,2011,10,14,8,4
4376,2011-10-14 09:00:00,4,0,1,2,22.96,26.515,94,15.0013,16,164,180,2011,10,14,9,4
4377,2011-10-14 10:00:00,4,0,1,3,22.14,25.76,88,23.9994,17,108,125,2011,10,14,10,4
4378,2011-10-14 11:00:00,4,0,1,3,21.32,25.0,88,11.0014,11,76,87,2011,10,14,11,4
4379,2011-10-14 12:00:00,4,0,1,3,21.32,25.0,88,11.0014,13,62,75,2011,10,14,12,4
4380,2011-10-14 13:00:00,4,0,1,1,22.96,26.515,73,23.9994,18,114,132,2011,10,14,13,4
4381,2011-10-14 14:00:00,4,0,1,1,25.42,31.06,43,23.9994,37,119,156,2011,10,14,14,4
4382,2011-10-14 15:00:00,4,0,1,1,25.42,31.06,43,19.0012,61,169,230,2011,10,14,15,4
4383,2011-10-14 16:00:00,4,0,1,1,24.6,31.06,43,15.0013,80,264,344,2011,10,14,16,4
4384,2011-10-14 17:00:00,4,0,1,1,23.78,27.275,46,27.9993,55,426,481,2011,10,14,17,4
4385,2011-10-14 18:00:00,4,0,1,1,22.14,25.76,39,19.0012,62,361,423,2011,10,14,18,4
4386,2011-10-14 19:00:00,4,0,1,1,22.14,25.76,39,22.0028,27,221,248,2011,10,14,19,4
4387,2011-10-14 20:00:00,4,0,1,1,21.32,25.0,42,12.998,19,177,196,2011,10,14,20,4
4388,2011-10-14 21:00:00,4,0,1,1,20.5,24.24,45,12.998,22,156,178,2011,10,14,21,4
4389,2011-10-14 22:00:00,4,0,1,1,18.86,22.725,59,15.0013,20,123,143,2011,10,14,22,4
4390,2011-10-14 23:00:00,4,0,1,1,18.86,22.725,59,11.0014,15,80,95,2011,10,14,23,4
4391,2011-10-15 00:00:00,4,0,0,1,18.86,22.725,55,7.0015,18,88,106,2011,10,15,0,5
4392,2011-10-15 01:00:00,4,0,0,1,18.86,22.725,55,16.9979,9,64,73,2011,10,15,1,5
4393,2011-10-15 02:00:00,4,0,0,1,18.86,22.725,59,12.998,17,39,56,2011,10,15,2,5
4394,2011-10-15 03:00:00,4,0,0,1,18.04,21.97,62,12.998,5,18,23,2011,10,15,3,5
4395,2011-10-15 04:00:00,4,0,0,1,17.22,21.21,67,8.9981,0,6,6,2011,10,15,4,5
4396,2011-10-15 05:00:00,4,0,0,1,17.22,21.21,71,11.0014,1,6,7,2011,10,15,5,5
4397,2011-10-15 06:00:00,4,0,0,1,16.4,20.455,71,0.0,5,15,20,2011,10,15,6,5
4398,2011-10-15 07:00:00,4,0,0,1,16.4,20.455,76,7.0015,17,40,57,2011,10,15,7,5
4399,2011-10-15 08:00:00,4,0,0,1,18.86,22.725,59,19.0012,24,101,125,2011,10,15,8,5
4400,2011-10-15 09:00:00,4,0,0,1,21.32,25.0,48,19.9995,50,157,207,2011,10,15,9,5
4401,2011-10-15 10:00:00,4,0,0,1,22.14,25.76,45,30.0026,115,207,322,2011,10,15,10,5
4402,2011-10-15 11:00:00,4,0,0,1,22.96,26.515,40,26.0027,153,221,374,2011,10,15,11,5
4403,2011-10-15 12:00:00,4,0,0,1,23.78,27.275,35,36.9974,195,261,456,2011,10,15,12,5
4404,2011-10-15 13:00:00,4,0,0,1,24.6,31.06,35,31.0009,171,223,394,2011,10,15,13,5
4405,2011-10-15 14:00:00,4,0,0,1,24.6,31.06,33,31.0009,242,230,472,2011,10,15,14,5
4406,2011-10-15 15:00:00,4,0,0,1,25.42,31.06,31,32.9975,166,211,377,2011,10,15,15,5
4407,2011-10-15 16:00:00,4,0,0,1,25.42,31.06,29,26.0027,179,264,443,2011,10,15,16,5
4408,2011-10-15 17:00:00,4,0,0,1,23.78,27.275,32,19.0012,177,264,441,2011,10,15,17,5
4409,2011-10-15 18:00:00,4,0,0,1,22.14,25.76,39,12.998,121,251,372,2011,10,15,18,5
4410,2011-10-15 19:00:00,4,0,0,1,20.5,24.24,51,8.9981,61,177,238,2011,10,15,19,5
4411,2011-10-15 20:00:00,4,0,0,1,20.5,24.24,48,8.9981,42,137,179,2011,10,15,20,5
4412,2011-10-15 21:00:00,4,0,0,1,20.5,24.24,42,15.0013,53,115,168,2011,10,15,21,5
4413,2011-10-15 22:00:00,4,0,0,1,20.5,24.24,36,8.9981,45,121,166,2011,10,15,22,5
4414,2011-10-15 23:00:00,4,0,0,1,19.68,23.485,41,11.0014,33,102,135,2011,10,15,23,5
4415,2011-10-16 00:00:00,4,0,0,1,18.86,22.725,44,8.9981,22,85,107,2011,10,16,0,6
4416,2011-10-16 01:00:00,4,0,0,1,18.04,21.97,47,8.9981,13,64,77,2011,10,16,1,6
4417,2011-10-16 02:00:00,4,0,0,1,17.22,21.21,54,8.9981,13,52,65,2011,10,16,2,6
4418,2011-10-16 03:00:00,4,0,0,1,17.22,21.21,54,8.9981,11,31,42,2011,10,16,3,6
4419,2011-10-16 04:00:00,4,0,0,1,17.22,21.21,54,12.998,5,7,12,2011,10,16,4,6
4420,2011-10-16 05:00:00,4,0,0,1,17.22,21.21,54,11.0014,1,6,7,2011,10,16,5,6
4421,2011-10-16 06:00:00,4,0,0,1,15.58,19.695,66,11.0014,3,7,10,2011,10,16,6,6
4422,2011-10-16 07:00:00,4,0,0,1,16.4,20.455,62,8.9981,9,39,48,2011,10,16,7,6
4423,2011-10-16 08:00:00,4,0,0,1,18.04,21.97,62,12.998,28,71,99,2011,10,16,8,6
4424,2011-10-16 09:00:00,4,0,0,1,20.5,24.24,45,15.0013,39,151,190,2011,10,16,9,6
4425,2011-10-16 10:00:00,4,0,0,1,22.14,25.76,45,16.9979,121,226,347,2011,10,16,10,6
4426,2011-10-16 11:00:00,4,0,0,1,22.96,26.515,35,19.0012,159,218,377,2011,10,16,11,6
4427,2011-10-16 12:00:00,4,0,0,1,23.78,27.275,35,16.9979,167,277,444,2011,10,16,12,6
4428,2011-10-16 13:00:00,4,0,0,1,24.6,31.06,35,19.9995,169,269,438,2011,10,16,13,6
4429,2011-10-16 14:00:00,4,0,0,1,24.6,31.06,40,19.9995,204,258,462,2011,10,16,14,6
4430,2011-10-16 15:00:00,4,0,0,1,25.42,31.06,35,26.0027,182,230,412,2011,10,16,15,6
4431,2011-10-16 16:00:00,4,0,0,1,24.6,31.06,46,26.0027,177,289,466,2011,10,16,16,6
4432,2011-10-16 17:00:00,4,0,0,1,23.78,27.275,49,31.0009,152,253,405,2011,10,16,17,6
4433,2011-10-16 18:00:00,4,0,0,1,22.96,26.515,49,30.0026,102,226,328,2011,10,16,18,6
4434,2011-10-16 19:00:00,4,0,0,1,22.14,25.76,52,26.0027,52,181,233,2011,10,16,19,6
4435,2011-10-16 20:00:00,4,0,0,1,22.14,25.76,52,31.0009,49,129,178,2011,10,16,20,6
4436,2011-10-16 21:00:00,4,0,0,1,22.14,25.76,52,26.0027,14,88,102,2011,10,16,21,6
4437,2011-10-16 22:00:00,4,0,0,1,22.96,26.515,49,27.9993,42,88,130,2011,10,16,22,6
4438,2011-10-16 23:00:00,4,0,0,1,22.96,26.515,52,27.9993,14,48,62,2011,10,16,23,6
4439,2011-10-17 00:00:00,4,0,1,1,22.14,25.76,56,22.0028,12,25,37,2011,10,17,0,0
4440,2011-10-17 01:00:00,4,0,1,1,22.96,26.515,54,26.0027,2,15,17,2011,10,17,1,0
4441,2011-10-17 02:00:00,4,0,1,1,22.96,26.515,54,26.0027,4,3,7,2011,10,17,2,0
4442,2011-10-17 03:00:00,4,0,1,1,22.96,26.515,49,12.998,0,2,2,2011,10,17,3,0
4443,2011-10-17 04:00:00,4,0,1,1,21.32,25.0,59,11.0014,2,3,5,2011,10,17,4,0
4444,2011-10-17 05:00:00,4,0,1,1,20.5,24.24,63,19.9995,1,28,29,2011,10,17,5,0
4445,2011-10-17 06:00:00,4,0,1,1,20.5,24.24,55,16.9979,7,107,114,2011,10,17,6,0
4446,2011-10-17 07:00:00,4,0,1,2,20.5,24.24,55,11.0014,10,299,309,2011,10,17,7,0
4447,2011-10-17 08:00:00,4,0,1,2,20.5,24.24,51,16.9979,33,381,414,2011,10,17,8,0
4448,2011-10-17 09:00:00,4,0,1,2,20.5,24.24,45,19.0012,26,180,206,2011,10,17,9,0
4449,2011-10-17 10:00:00,4,0,1,1,21.32,25.0,45,11.0014,43,92,135,2011,10,17,10,0
4450,2011-10-17 11:00:00,4,0,1,1,22.96,26.515,43,0.0,35,131,166,2011,10,17,11,0
4451,2011-10-17 12:00:00,4,0,1,1,22.96,26.515,40,6.0032,39,166,205,2011,10,17,12,0
4452,2011-10-17 13:00:00,4,0,1,1,22.96,26.515,46,6.0032,49,156,205,2011,10,17,13,0
4453,2011-10-17 14:00:00,4,0,1,1,23.78,27.275,49,12.998,44,122,166,2011,10,17,14,0
4454,2011-10-17 15:00:00,4,0,1,1,22.96,26.515,60,16.9979,66,142,208,2011,10,17,15,0
4455,2011-10-17 16:00:00,4,0,1,1,23.78,27.275,56,16.9979,64,238,302,2011,10,17,16,0
4456,2011-10-17 17:00:00,4,0,1,1,22.96,26.515,64,8.9981,80,540,620,2011,10,17,17,0
4457,2011-10-17 18:00:00,4,0,1,1,22.96,26.515,60,0.0,49,469,518,2011,10,17,18,0
4458,2011-10-17 19:00:00,4,0,1,1,22.14,25.76,68,7.0015,45,288,333,2011,10,17,19,0
4459,2011-10-17 20:00:00,4,0,1,1,21.32,25.0,77,7.0015,40,189,229,2011,10,17,20,0
4460,2011-10-17 21:00:00,4,0,1,1,20.5,24.24,77,7.0015,36,141,177,2011,10,17,21,0
4461,2011-10-17 22:00:00,4,0,1,1,20.5,24.24,77,0.0,16,88,104,2011,10,17,22,0
4462,2011-10-17 23:00:00,4,0,1,2,19.68,23.485,88,0.0,10,52,62,2011,10,17,23,0
4463,2011-10-18 00:00:00,4,0,1,1,19.68,23.485,82,0.0,8,23,31,2011,10,18,0,1
4464,2011-10-18 01:00:00,4,0,1,2,18.86,22.725,88,0.0,4,7,11,2011,10,18,1,1
4465,2011-10-18 02:00:00,4,0,1,1,18.04,21.97,94,6.0032,1,4,5,2011,10,18,2,1
4466,2011-10-18 03:00:00,4,0,1,1,18.04,21.97,94,6.0032,0,1,1,2011,10,18,3,1
4467,2011-10-18 04:00:00,4,0,1,2,18.04,21.97,94,7.0015,0,4,4,2011,10,18,4,1
4468,2011-10-18 05:00:00,4,0,1,2,18.86,22.725,88,0.0,2,19,21,2011,10,18,5,1
4469,2011-10-18 06:00:00,4,0,1,1,18.86,22.725,82,6.0032,4,105,109,2011,10,18,6,1
4470,2011-10-18 07:00:00,4,0,1,1,18.86,22.725,88,6.0032,15,326,341,2011,10,18,7,1
4471,2011-10-18 08:00:00,4,0,1,1,20.5,24.24,77,6.0032,25,474,499,2011,10,18,8,1
4472,2011-10-18 09:00:00,4,0,1,2,21.32,25.0,77,6.0032,29,198,227,2011,10,18,9,1
4473,2011-10-18 10:00:00,4,0,1,2,22.96,26.515,68,0.0,27,75,102,2011,10,18,10,1
4474,2011-10-18 11:00:00,4,0,1,2,24.6,31.06,49,7.0015,35,112,147,2011,10,18,11,1
4475,2011-10-18 12:00:00,4,0,1,2,25.42,31.06,43,6.0032,42,159,201,2011,10,18,12,1
4476,2011-10-18 13:00:00,4,0,1,2,26.24,31.06,38,12.998,48,171,219,2011,10,18,13,1
4477,2011-10-18 14:00:00,4,0,1,2,25.42,31.06,41,11.0014,32,137,169,2011,10,18,14,1
4478,2011-10-18 15:00:00,4,0,1,1,25.42,31.06,50,12.998,66,139,205,2011,10,18,15,1
4479,2011-10-18 16:00:00,4,0,1,1,25.42,31.06,57,16.9979,58,246,304,2011,10,18,16,1
4480,2011-10-18 17:00:00,4,0,1,1,24.6,30.305,60,8.9981,72,553,625,2011,10,18,17,1
4481,2011-10-18 18:00:00,4,0,1,1,22.96,26.515,68,7.0015,58,512,570,2011,10,18,18,1
4482,2011-10-18 19:00:00,4,0,1,1,22.96,26.515,60,7.0015,31,286,317,2011,10,18,19,1
4483,2011-10-18 20:00:00,4,0,1,1,22.14,25.76,64,11.0014,23,204,227,2011,10,18,20,1
4484,2011-10-18 21:00:00,4,0,1,2,22.14,25.76,68,8.9981,28,178,206,2011,10,18,21,1
4485,2011-10-18 22:00:00,4,0,1,2,21.32,25.0,77,11.0014,22,115,137,2011,10,18,22,1
4486,2011-10-18 23:00:00,4,0,1,2,21.32,25.0,77,12.998,7,63,70,2011,10,18,23,1
4487,2011-10-19 00:00:00,4,0,1,2,21.32,25.0,77,12.998,11,23,34,2011,10,19,0,2
4488,2011-10-19 01:00:00,4,0,1,2,21.32,25.0,77,12.998,7,9,16,2011,10,19,1,2
4489,2011-10-19 02:00:00,4,0,1,2,21.32,25.0,77,12.998,1,6,7,2011,10,19,2,2
4490,2011-10-19 04:00:00,4,0,1,3,20.5,24.24,94,12.998,0,3,3,2011,10,19,4,2
4491,2011-10-19 05:00:00,4,0,1,3,20.5,24.24,100,7.0015,0,3,3,2011,10,19,5,2
4492,2011-10-19 06:00:00,4,0,1,3,21.32,25.0,83,16.9979,3,28,31,2011,10,19,6,2
4493,2011-10-19 07:00:00,4,0,1,3,21.32,25.0,77,16.9979,1,67,68,2011,10,19,7,2
4494,2011-10-19 08:00:00,4,0,1,3,22.14,25.76,70,32.9975,10,200,210,2011,10,19,8,2
4495,2011-10-19 09:00:00,4,0,1,3,21.32,25.0,88,32.9975,17,185,202,2011,10,19,9,2
4496,2011-10-19 10:00:00,4,0,1,3,21.32,25.0,88,32.9975,14,109,123,2011,10,19,10,2
4497,2011-10-19 11:00:00,4,0,1,3,21.32,25.0,94,16.9979,33,116,149,2011,10,19,11,2
4498,2011-10-19 12:00:00,4,0,1,3,21.32,25.0,94,22.0028,13,117,130,2011,10,19,12,2
4499,2011-10-19 13:00:00,4,0,1,2,22.14,25.76,94,19.0012,20,86,106,2011,10,19,13,2
4500,2011-10-19 14:00:00,4,0,1,3,22.14,25.76,94,11.0014,17,80,97,2011,10,19,14,2
4501,2011-10-19 15:00:00,4,0,1,3,22.14,25.76,100,8.9981,21,99,120,2011,10,19,15,2
4502,2011-10-19 16:00:00,4,0,1,3,22.96,26.515,94,11.0014,21,180,201,2011,10,19,16,2
4503,2011-10-19 17:00:00,4,0,1,3,22.96,26.515,94,11.0014,11,170,181,2011,10,19,17,2
4504,2011-10-19 18:00:00,4,0,1,3,22.96,26.515,100,11.0014,8,132,140,2011,10,19,18,2
4505,2011-10-19 19:00:00,4,0,1,2,24.6,27.275,88,8.9981,8,189,197,2011,10,19,19,2
4506,2011-10-19 20:00:00,4,0,1,3,24.6,25.76,94,6.0032,5,140,145,2011,10,19,20,2
4507,2011-10-19 21:00:00,4,0,1,2,23.78,27.275,94,8.9981,6,79,85,2011,10,19,21,2
4508,2011-10-19 22:00:00,4,0,1,2,23.78,27.275,94,23.9994,13,94,107,2011,10,19,22,2
4509,2011-10-19 23:00:00,4,0,1,2,23.78,27.275,94,23.9994,14,55,69,2011,10,19,23,2
4510,2011-11-01 00:00:00,4,0,1,2,14.76,17.425,87,11.0014,3,18,21,2011,11,1,0,1
4511,2011-11-01 01:00:00,4,0,1,1,14.76,17.425,81,8.9981,3,8,11,2011,11,1,1,1
4512,2011-11-01 02:00:00,4,0,1,2,14.76,17.425,81,11.0014,1,3,4,2011,11,1,2,1
4513,2011-11-01 03:00:00,4,0,1,2,14.76,17.425,81,8.9981,1,5,6,2011,11,1,3,1
4514,2011-11-01 04:00:00,4,0,1,1,13.94,15.91,81,15.0013,1,7,8,2011,11,1,4,1
4515,2011-11-01 05:00:00,4,0,1,1,13.12,15.91,81,12.998,0,18,18,2011,11,1,5,1
4516,2011-11-01 06:00:00,4,0,1,1,13.12,15.91,81,12.998,3,90,93,2011,11,1,6,1
4517,2011-11-01 07:00:00,4,0,1,1,13.94,16.665,76,12.998,8,246,254,2011,11,1,7,1
4518,2011-11-01 08:00:00,4,0,1,1,14.76,16.665,71,16.9979,17,402,419,2011,11,1,8,1
4519,2011-11-01 09:00:00,4,0,1,1,16.4,20.455,66,11.0014,16,206,222,2011,11,1,9,1
4520,2011-11-01 10:00:00,4,0,1,1,18.04,21.97,62,8.9981,21,114,135,2011,11,1,10,1
4521,2011-11-01 11:00:00,4,0,1,1,18.86,22.725,63,7.0015,16,101,117,2011,11,1,11,1
4522,2011-11-01 12:00:00,4,0,1,1,20.5,24.24,48,6.0032,23,153,176,2011,11,1,12,1
4523,2011-11-01 13:00:00,4,0,1,1,19.68,23.485,55,12.998,20,147,167,2011,11,1,13,1
4524,2011-11-01 14:00:00,4,0,1,1,20.5,24.24,48,16.9979,32,118,150,2011,11,1,14,1
4525,2011-11-01 15:00:00,4,0,1,1,20.5,24.24,45,8.9981,38,148,186,2011,11,1,15,1
4526,2011-11-01 16:00:00,4,0,1,1,19.68,23.485,44,11.0014,46,252,298,2011,11,1,16,1
4527,2011-11-01 17:00:00,4,0,1,1,18.04,21.97,54,11.0014,36,470,506,2011,11,1,17,1
4528,2011-11-01 18:00:00,4,0,1,1,17.22,21.21,58,7.0015,39,421,460,2011,11,1,18,1
4529,2011-11-01 19:00:00,4,0,1,1,17.22,21.21,58,6.0032,39,274,313,2011,11,1,19,1
4530,2011-11-01 20:00:00,4,0,1,1,16.4,20.455,71,0.0,18,191,209,2011,11,1,20,1
4531,2011-11-01 21:00:00,4,0,1,1,14.76,18.94,81,0.0,13,114,127,2011,11,1,21,1
4532,2011-11-01 22:00:00,4,0,1,1,14.76,18.94,81,0.0,5,91,96,2011,11,1,22,1
4533,2011-11-01 23:00:00,4,0,1,1,13.94,18.18,87,0.0,11,61,72,2011,11,1,23,1
4534,2011-11-02 00:00:00,4,0,1,1,13.12,17.425,87,0.0,0,19,19,2011,11,2,0,2
4535,2011-11-02 01:00:00,4,0,1,1,12.3,16.665,87,0.0,2,8,10,2011,11,2,1,2
4536,2011-11-02 02:00:00,4,0,1,1,12.3,16.665,87,0.0,0,2,2,2011,11,2,2,2
4537,2011-11-02 03:00:00,4,0,1,1,12.3,16.665,75,0.0,0,2,2,2011,11,2,3,2
4538,2011-11-02 04:00:00,4,0,1,1,12.3,16.665,87,0.0,0,4,4,2011,11,2,4,2
4539,2011-11-02 05:00:00,4,0,1,1,12.3,16.665,81,0.0,0,27,27,2011,11,2,5,2
4540,2011-11-02 06:00:00,4,0,1,1,12.3,16.665,81,0.0,1,91,92,2011,11,2,6,2
4541,2011-11-02 07:00:00,4,0,1,1,12.3,16.665,81,0.0,11,240,251,2011,11,2,7,2
4542,2011-11-02 08:00:00,4,0,1,1,13.12,17.425,87,0.0,20,452,472,2011,11,2,8,2
4543,2011-11-02 09:00:00,4,0,1,1,13.94,18.18,87,0.0,15,213,228,2011,11,2,9,2
4544,2011-11-02 10:00:00,4,0,1,1,16.4,20.455,71,6.0032,25,108,133,2011,11,2,10,2
4545,2011-11-02 11:00:00,4,0,1,1,17.22,21.21,71,8.9981,27,117,144,2011,11,2,11,2
4546,2011-11-02 12:00:00,4,0,1,1,18.86,22.725,55,11.0014,32,157,189,2011,11,2,12,2
4547,2011-11-02 13:00:00,4,0,1,1,19.68,23.485,48,11.0014,22,139,161,2011,11,2,13,2
4548,2011-11-02 14:00:00,4,0,1,1,20.5,24.24,45,11.0014,40,132,172,2011,11,2,14,2
4549,2011-11-02 15:00:00,4,0,1,1,19.68,23.485,51,11.0014,26,161,187,2011,11,2,15,2
4550,2011-11-02 16:00:00,4,0,1,1,19.68,23.485,51,7.0015,35,231,266,2011,11,2,16,2
4551,2011-11-02 17:00:00,4,0,1,1,18.04,21.97,62,12.998,30,523,553,2011,11,2,17,2
4552,2011-11-02 18:00:00,4,0,1,1,17.22,21.21,71,11.0014,31,448,479,2011,11,2,18,2
4553,2011-11-02 19:00:00,4,0,1,1,16.4,20.455,76,8.9981,25,257,282,2011,11,2,19,2
4554,2011-11-02 20:00:00,4,0,1,1,16.4,20.455,66,8.9981,5,177,182,2011,11,2,20,2
4555,2011-11-02 21:00:00,4,0,1,1,15.58,19.695,71,8.9981,13,155,168,2011,11,2,21,2
4556,2011-11-02 22:00:00,4,0,1,1,14.76,17.425,71,8.9981,7,99,106,2011,11,2,22,2
4557,2011-11-02 23:00:00,4,0,1,1,14.76,18.18,76,6.0032,3,54,57,2011,11,2,23,2
4558,2011-11-03 00:00:00,4,0,1,1,14.76,18.18,76,6.0032,3,28,31,2011,11,3,0,3
4559,2011-11-03 01:00:00,4,0,1,1,13.94,16.665,81,8.9981,3,12,15,2011,11,3,1,3
4560,2011-11-03 02:00:00,4,0,1,1,13.94,16.665,76,8.9981,2,5,7,2011,11,3,2,3
4561,2011-11-03 03:00:00,4,0,1,1,13.94,16.665,81,8.9981,1,4,5,2011,11,3,3,3
4562,2011-11-03 04:00:00,4,0,1,1,13.12,16.665,81,6.0032,1,3,4,2011,11,3,4,3
4563,2011-11-03 05:00:00,4,0,1,1,13.12,16.665,81,8.9981,1,27,28,2011,11,3,5,3
4564,2011-11-03 06:00:00,4,0,1,1,13.94,16.665,76,12.998,3,96,99,2011,11,3,6,3
4565,2011-11-03 07:00:00,4,0,1,2,13.12,16.665,81,6.0032,12,280,292,2011,11,3,7,3
4566,2011-11-03 08:00:00,4,0,1,2,13.94,17.425,81,6.0032,8,394,402,2011,11,3,8,3
4567,2011-11-03 09:00:00,4,0,1,2,14.76,17.425,81,12.998,9,155,164,2011,11,3,9,3
4568,2011-11-03 10:00:00,4,0,1,2,16.4,20.455,76,12.998,12,98,110,2011,11,3,10,3
4569,2011-11-03 11:00:00,4,0,1,1,18.04,21.97,67,12.998,12,108,120,2011,11,3,11,3
4570,2011-11-03 12:00:00,4,0,1,1,20.5,24.24,51,12.998,17,162,179,2011,11,3,12,3
4571,2011-11-03 13:00:00,4,0,1,2,21.32,25.0,48,16.9979,19,150,169,2011,11,3,13,3
4572,2011-11-03 14:00:00,4,0,1,1,21.32,25.0,52,11.0014,32,120,152,2011,11,3,14,3
4573,2011-11-03 15:00:00,4,0,1,1,21.32,25.0,52,11.0014,24,138,162,2011,11,3,15,3
4574,2011-11-03 16:00:00,4,0,1,1,21.32,25.0,48,12.998,33,234,267,2011,11,3,16,3
4575,2011-11-03 17:00:00,4,0,1,1,19.68,23.485,55,6.0032,33,465,498,2011,11,3,17,3
4576,2011-11-03 18:00:00,4,0,1,1,18.86,22.725,63,8.9981,24,409,433,2011,11,3,18,3
4577,2011-11-03 19:00:00,4,0,1,1,18.04,21.97,67,6.0032,18,234,252,2011,11,3,19,3
4578,2011-11-03 20:00:00,4,0,1,1,17.22,21.21,71,7.0015,11,198,209,2011,11,3,20,3
4579,2011-11-03 21:00:00,4,0,1,1,16.4,20.455,76,8.9981,4,140,144,2011,11,3,21,3
4580,2011-11-03 22:00:00,4,0,1,1,16.4,20.455,82,0.0,21,116,137,2011,11,3,22,3
4581,2011-11-03 23:00:00,4,0,1,1,16.4,20.455,82,6.0032,15,80,95,2011,11,3,23,3
4582,2011-11-04 00:00:00,4,0,1,2,16.4,20.455,82,0.0,11,32,43,2011,11,4,0,4
4583,2011-11-04 01:00:00,4,0,1,2,16.4,20.455,82,0.0,1,16,17,2011,11,4,1,4
4584,2011-11-04 02:00:00,4,0,1,2,16.4,20.455,76,0.0,2,8,10,2011,11,4,2,4
4585,2011-11-04 03:00:00,4,0,1,2,15.58,19.695,87,11.0014,1,7,8,2011,11,4,3,4
4586,2011-11-04 04:00:00,4,0,1,2,15.58,19.695,87,6.0032,1,6,7,2011,11,4,4,4
4587,2011-11-04 05:00:00,4,0,1,2,15.58,19.695,87,0.0,0,23,23,2011,11,4,5,4
4588,2011-11-04 06:00:00,4,0,1,2,15.58,19.695,87,6.0032,2,64,66,2011,11,4,6,4
4589,2011-11-04 07:00:00,4,0,1,2,16.4,20.455,86,15.0013,10,235,245,2011,11,4,7,4
4590,2011-11-04 08:00:00,4,0,1,2,16.4,20.455,87,23.9994,8,387,395,2011,11,4,8,4
4591,2011-11-04 09:00:00,4,0,1,2,17.22,21.21,71,31.0009,15,239,254,2011,11,4,9,4
4592,2011-11-04 10:00:00,4,0,1,2,17.22,21.21,71,22.0028,19,115,134,2011,11,4,10,4
4593,2011-11-04 11:00:00,4,0,1,2,18.04,21.97,67,30.0026,34,128,162,2011,11,4,11,4
4594,2011-11-04 12:00:00,4,0,1,2,19.68,23.485,55,32.9975,44,153,197,2011,11,4,12,4
4595,2011-11-04 13:00:00,4,0,1,1,18.04,21.97,51,27.9993,33,161,194,2011,11,4,13,4
4596,2011-11-04 14:00:00,4,0,1,1,18.04,21.97,47,19.9995,54,147,201,2011,11,4,14,4
4597,2011-11-04 15:00:00,4,0,1,1,18.86,22.725,44,26.0027,45,192,237,2011,11,4,15,4
4598,2011-11-04 16:00:00,4,0,1,1,18.86,22.725,36,26.0027,53,237,290,2011,11,4,16,4
4599,2011-11-04 17:00:00,4,0,1,1,17.22,21.21,38,23.9994,42,438,480,2011,11,4,17,4
4600,2011-11-04 18:00:00,4,0,1,1,17.22,21.21,32,31.0009,35,339,374,2011,11,4,18,4
4601,2011-11-04 19:00:00,4,0,1,1,16.4,20.455,37,23.9994,14,182,196,2011,11,4,19,4
4602,2011-11-04 20:00:00,4,0,1,1,14.76,16.665,43,19.0012,15,171,186,2011,11,4,20,4
4603,2011-11-04 21:00:00,4,0,1,1,13.94,15.91,46,16.9979,8,115,123,2011,11,4,21,4
4604,2011-11-04 22:00:00,4,0,1,1,13.94,15.15,46,22.0028,6,109,115,2011,11,4,22,4
4605,2011-11-04 23:00:00,4,0,1,1,13.12,15.15,49,22.0028,17,72,89,2011,11,4,23,4
4606,2011-11-05 00:00:00,4,0,0,1,13.12,14.395,45,23.9994,4,48,52,2011,11,5,0,5
4607,2011-11-05 01:00:00,4,0,0,1,13.12,15.15,45,19.9995,5,57,62,2011,11,5,1,5
4608,2011-11-05 02:00:00,4,0,0,1,12.3,13.635,52,22.0028,7,24,31,2011,11,5,2,5
4609,2011-11-05 03:00:00,4,0,0,1,12.3,13.635,52,19.9995,0,8,8,2011,11,5,3,5
4610,2011-11-05 04:00:00,4,0,0,1,11.48,12.88,56,22.0028,3,5,8,2011,11,5,4,5
4611,2011-11-05 05:00:00,4,0,0,1,10.66,11.365,60,22.0028,0,2,2,2011,11,5,5,5
4612,2011-11-05 06:00:00,4,0,0,1,10.66,12.12,60,16.9979,3,20,23,2011,11,5,6,5
